timestamp_ms,vm_id,cpu_cores,mem_gb,duration_steps
88297000,vm_98297,4.0,8.0,138
88298000,vm_98298,4.0,8.0,42
88299000,vm_98299,2.0,4.0,93
88300000,vm_98300,4.0,8.0,79
88301000,vm_98301,2.0,4.0,48
88302000,vm_98302,2.0,4.0,46
88303000,vm_98303,2.0,4.0,83
88304000,vm_98304,8.0,16.0,141
88305000,vm_98305,2.0,4.0,111
88306000,vm_98306,2.0,4.0,159
88307000,vm_98307,8.0,16.0,93
88308000,vm_98308,16.0,32.0,103
88309000,vm_98309,4.0,8.0,155
88310000,vm_98310,2.0,4.0,56
88311000,vm_98311,2.0,4.0,93
88312000,vm_98312,2.0,4.0,59
88313000,vm_98313,4.0,8.0,192
88314000,vm_98314,8.0,16.0,90
88315000,vm_98315,8.0,16.0,66
88316000,vm_98316,8.0,16.0,47
88317000,vm_98317,2.0,4.0,194
88318000,vm_98318,4.0,8.0,166
88319000,vm_98319,2.0,4.0,156
88320000,vm_98320,16.0,32.0,100
88321000,vm_98321,2.0,4.0,64
88322000,vm_98322,2.0,4.0,162
88323000,vm_98323,4.0,8.0,98
88324000,vm_98324,4.0,8.0,165
88325000,vm_98325,2.0,4.0,141
88326000,vm_98326,4.0,8.0,116
88327000,vm_98327,2.0,4.0,162
88328000,vm_98328,4.0,8.0,121
88329000,vm_98329,2.0,4.0,82
88330000,vm_98330,4.0,8.0,151
88331000,vm_98331,8.0,16.0,36
88332000,vm_98332,8.0,16.0,91
88333000,vm_98333,4.0,8.0,76
88334000,vm_98334,4.0,8.0,132
88335000,vm_98335,8.0,16.0,41
88336000,vm_98336,4.0,8.0,108
88337000,vm_98337,4.0,8.0,35
88338000,vm_98338,2.0,4.0,44
88339000,vm_98339,4.0,8.0,32
88340000,vm_98340,2.0,4.0,196
88341000,vm_98341,2.0,4.0,88
88342000,vm_98342,2.0,4.0,187
88343000,vm_98343,2.0,4.0,144
88344000,vm_98344,8.0,16.0,78
88345000,vm_98345,2.0,4.0,128
88346000,vm_98346,4.0,8.0,117
88347000,vm_98347,4.0,8.0,173
88348000,vm_98348,2.0,4.0,199
88349000,vm_98349,2.0,4.0,146
88350000,vm_98350,4.0,8.0,141
88351000,vm_98351,2.0,4.0,68
88352000,vm_98352,4.0,8.0,177
88353000,vm_98353,2.0,4.0,107
88354000,vm_98354,2.0,4.0,177
88355000,vm_98355,2.0,4.0,160
88356000,vm_98356,2.0,4.0,88
88357000,vm_98357,2.0,4.0,150
88358000,vm_98358,4.0,8.0,77
88359000,vm_98359,2.0,4.0,122
88360000,vm_98360,2.0,4.0,157
88361000,vm_98361,2.0,4.0,150
88362000,vm_98362,2.0,4.0,183
88363000,vm_98363,2.0,4.0,36
88364000,vm_98364,8.0,16.0,158
88365000,vm_98365,4.0,8.0,194
88366000,vm_98366,4.0,8.0,200
88367000,vm_98367,2.0,4.0,36
88368000,vm_98368,2.0,4.0,87
88369000,vm_98369,4.0,8.0,73
88370000,vm_98370,2.0,4.0,70
88371000,vm_98371,4.0,8.0,113
88372000,vm_98372,8.0,16.0,96
88373000,vm_98373,2.0,4.0,105
88374000,vm_98374,2.0,4.0,39
88375000,vm_98375,16.0,32.0,33
88376000,vm_98376,2.0,4.0,36
88377000,vm_98377,2.0,4.0,191
88378000,vm_98378,2.0,4.0,63
88379000,vm_98379,16.0,32.0,160
88380000,vm_98380,2.0,4.0,178
88381000,vm_98381,2.0,4.0,107
88382000,vm_98382,2.0,4.0,148
88383000,vm_98383,16.0,32.0,176
88384000,vm_98384,4.0,8.0,124
88385000,vm_98385,8.0,16.0,174
88386000,vm_98386,4.0,8.0,144
88387000,vm_98387,4.0,8.0,128
88388000,vm_98388,16.0,32.0,194
88389000,vm_98389,2.0,4.0,189
88390000,vm_98390,4.0,8.0,44
88391000,vm_98391,8.0,16.0,129
88392000,vm_98392,2.0,4.0,54
88393000,vm_98393,4.0,8.0,144
88394000,vm_98394,2.0,4.0,143
88395000,vm_98395,4.0,8.0,89
88396000,vm_98396,2.0,4.0,100
88397000,vm_98397,8.0,16.0,171
88398000,vm_98398,4.0,8.0,179
88399000,vm_98399,2.0,4.0,120
88400000,vm_98400,2.0,4.0,48
88401000,vm_98401,2.0,4.0,43
88402000,vm_98402,2.0,4.0,79
88403000,vm_98403,4.0,8.0,119
88404000,vm_98404,4.0,8.0,33
88405000,vm_98405,4.0,8.0,75
88406000,vm_98406,2.0,4.0,58
88407000,vm_98407,2.0,4.0,115
88408000,vm_98408,2.0,4.0,108
88409000,vm_98409,4.0,8.0,44
88410000,vm_98410,2.0,4.0,47
88411000,vm_98411,4.0,8.0,188
88412000,vm_98412,4.0,8.0,67
88413000,vm_98413,16.0,32.0,128
88414000,vm_98414,4.0,8.0,64
88415000,vm_98415,8.0,16.0,54
88416000,vm_98416,8.0,16.0,167
88417000,vm_98417,4.0,8.0,131
88418000,vm_98418,4.0,8.0,189
88419000,vm_98419,2.0,4.0,149
88420000,vm_98420,2.0,4.0,163
88421000,vm_98421,2.0,4.0,33
88422000,vm_98422,2.0,4.0,31
88423000,vm_98423,16.0,32.0,167
88424000,vm_98424,2.0,4.0,91
88425000,vm_98425,2.0,4.0,151
88426000,vm_98426,16.0,32.0,128
88427000,vm_98427,2.0,4.0,38
88428000,vm_98428,4.0,8.0,141
88429000,vm_98429,2.0,4.0,103
88430000,vm_98430,2.0,4.0,118
88431000,vm_98431,2.0,4.0,95
88432000,vm_98432,8.0,16.0,111
88433000,vm_98433,2.0,4.0,84
88434000,vm_98434,8.0,16.0,74
88435000,vm_98435,8.0,16.0,90
88436000,vm_98436,8.0,16.0,53
88437000,vm_98437,4.0,8.0,107
88438000,vm_98438,2.0,4.0,103
88439000,vm_98439,16.0,32.0,99
88440000,vm_98440,2.0,4.0,87
88441000,vm_98441,2.0,4.0,34
88442000,vm_98442,2.0,4.0,39
88443000,vm_98443,16.0,32.0,154
88444000,vm_98444,2.0,4.0,75
88445000,vm_98445,2.0,4.0,194
88446000,vm_98446,4.0,8.0,124
88447000,vm_98447,2.0,4.0,151
88448000,vm_98448,2.0,4.0,154
88449000,vm_98449,4.0,8.0,136
88450000,vm_98450,4.0,8.0,46
88451000,vm_98451,2.0,4.0,87
88452000,vm_98452,16.0,32.0,163
88453000,vm_98453,2.0,4.0,53
88454000,vm_98454,4.0,8.0,31
88455000,vm_98455,2.0,4.0,130
88456000,vm_98456,2.0,4.0,99
88457000,vm_98457,4.0,8.0,111
88458000,vm_98458,2.0,4.0,42
88459000,vm_98459,4.0,8.0,65
88460000,vm_98460,2.0,4.0,111
88461000,vm_98461,4.0,8.0,122
88462000,vm_98462,2.0,4.0,140
88463000,vm_98463,8.0,16.0,30
88464000,vm_98464,2.0,4.0,176
88465000,vm_98465,2.0,4.0,110
88466000,vm_98466,2.0,4.0,123
88467000,vm_98467,4.0,8.0,81
88468000,vm_98468,2.0,4.0,80
88469000,vm_98469,2.0,4.0,125
88470000,vm_98470,2.0,4.0,101
88471000,vm_98471,2.0,4.0,98
88472000,vm_98472,2.0,4.0,46
88473000,vm_98473,4.0,8.0,190
88474000,vm_98474,16.0,32.0,154
88475000,vm_98475,8.0,16.0,184
88476000,vm_98476,8.0,16.0,150
88477000,vm_98477,8.0,16.0,51
88478000,vm_98478,2.0,4.0,191
88479000,vm_98479,4.0,8.0,38
88480000,vm_98480,2.0,4.0,58
88481000,vm_98481,2.0,4.0,53
88482000,vm_98482,2.0,4.0,120
88483000,vm_98483,2.0,4.0,102
88484000,vm_98484,8.0,16.0,88
88485000,vm_98485,4.0,8.0,46
88486000,vm_98486,2.0,4.0,181
88487000,vm_98487,16.0,32.0,51
88488000,vm_98488,2.0,4.0,105
88489000,vm_98489,4.0,8.0,168
88490000,vm_98490,2.0,4.0,104
88491000,vm_98491,16.0,32.0,163
88492000,vm_98492,2.0,4.0,189
88493000,vm_98493,4.0,8.0,43
88494000,vm_98494,4.0,8.0,178
88495000,vm_98495,2.0,4.0,140
88496000,vm_98496,4.0,8.0,186
88497000,vm_98497,2.0,4.0,102
88498000,vm_98498,2.0,4.0,53
88499000,vm_98499,2.0,4.0,131
88500000,vm_98500,4.0,8.0,99
88501000,vm_98501,8.0,16.0,111
88502000,vm_98502,2.0,4.0,168
88503000,vm_98503,4.0,8.0,104
88504000,vm_98504,2.0,4.0,57
88505000,vm_98505,4.0,8.0,53
88506000,vm_98506,2.0,4.0,103
88507000,vm_98507,2.0,4.0,188
88508000,vm_98508,2.0,4.0,167
88509000,vm_98509,8.0,16.0,72
88510000,vm_98510,2.0,4.0,117
88511000,vm_98511,2.0,4.0,55
88512000,vm_98512,2.0,4.0,179
88513000,vm_98513,2.0,4.0,91
88514000,vm_98514,2.0,4.0,132
88515000,vm_98515,2.0,4.0,187
88516000,vm_98516,2.0,4.0,93
88517000,vm_98517,2.0,4.0,109
88518000,vm_98518,2.0,4.0,61
88519000,vm_98519,4.0,8.0,171
88520000,vm_98520,2.0,4.0,154
88521000,vm_98521,8.0,16.0,146
88522000,vm_98522,2.0,4.0,68
88523000,vm_98523,8.0,16.0,102
88524000,vm_98524,4.0,8.0,35
88525000,vm_98525,8.0,16.0,48
88526000,vm_98526,2.0,4.0,140
88527000,vm_98527,4.0,8.0,186
88528000,vm_98528,2.0,4.0,196
88529000,vm_98529,8.0,16.0,49
88530000,vm_98530,4.0,8.0,62
88531000,vm_98531,2.0,4.0,196
88532000,vm_98532,2.0,4.0,127
88533000,vm_98533,4.0,8.0,72
88534000,vm_98534,2.0,4.0,79
88535000,vm_98535,2.0,4.0,167
88536000,vm_98536,2.0,4.0,40
88537000,vm_98537,4.0,8.0,58
88538000,vm_98538,8.0,16.0,30
88539000,vm_98539,4.0,8.0,154
88540000,vm_98540,2.0,4.0,168
88541000,vm_98541,2.0,4.0,190
88542000,vm_98542,2.0,4.0,30
88543000,vm_98543,2.0,4.0,154
88544000,vm_98544,2.0,4.0,178
88545000,vm_98545,8.0,16.0,71
88546000,vm_98546,4.0,8.0,147
88547000,vm_98547,2.0,4.0,111
88548000,vm_98548,2.0,4.0,132
88549000,vm_98549,4.0,8.0,76
88550000,vm_98550,2.0,4.0,131
88551000,vm_98551,8.0,16.0,176
88552000,vm_98552,4.0,8.0,78
88553000,vm_98553,2.0,4.0,188
88554000,vm_98554,4.0,8.0,125
88555000,vm_98555,2.0,4.0,170
88556000,vm_98556,2.0,4.0,62
88557000,vm_98557,2.0,4.0,83
88558000,vm_98558,2.0,4.0,176
88559000,vm_98559,2.0,4.0,49
88560000,vm_98560,8.0,16.0,136
88561000,vm_98561,4.0,8.0,171
88562000,vm_98562,8.0,16.0,127
88563000,vm_98563,2.0,4.0,98
88564000,vm_98564,8.0,16.0,86
88565000,vm_98565,4.0,8.0,172
88566000,vm_98566,2.0,4.0,93
88567000,vm_98567,2.0,4.0,144
88568000,vm_98568,8.0,16.0,63
88569000,vm_98569,2.0,4.0,149
88570000,vm_98570,4.0,8.0,136
88571000,vm_98571,8.0,16.0,148
88572000,vm_98572,8.0,16.0,71
88573000,vm_98573,4.0,8.0,68
88574000,vm_98574,2.0,4.0,73
88575000,vm_98575,2.0,4.0,92
88576000,vm_98576,8.0,16.0,71
88577000,vm_98577,4.0,8.0,74
88578000,vm_98578,2.0,4.0,59
88579000,vm_98579,4.0,8.0,138
88580000,vm_98580,2.0,4.0,82
88581000,vm_98581,2.0,4.0,135
88582000,vm_98582,2.0,4.0,107
88583000,vm_98583,2.0,4.0,108
88584000,vm_98584,4.0,8.0,197
88585000,vm_98585,2.0,4.0,33
88586000,vm_98586,2.0,4.0,70
88587000,vm_98587,8.0,16.0,175
88588000,vm_98588,2.0,4.0,35
88589000,vm_98589,4.0,8.0,162
88590000,vm_98590,8.0,16.0,88
88591000,vm_98591,8.0,16.0,32
88592000,vm_98592,4.0,8.0,104
88593000,vm_98593,4.0,8.0,105
88594000,vm_98594,4.0,8.0,100
88595000,vm_98595,2.0,4.0,117
88596000,vm_98596,4.0,8.0,173
88597000,vm_98597,4.0,8.0,49
88598000,vm_98598,8.0,16.0,142
88599000,vm_98599,2.0,4.0,96
88600000,vm_98600,4.0,8.0,133
88601000,vm_98601,2.0,4.0,113
88602000,vm_98602,2.0,4.0,109
88603000,vm_98603,2.0,4.0,95
88604000,vm_98604,8.0,16.0,90
88605000,vm_98605,2.0,4.0,43
88606000,vm_98606,2.0,4.0,152
88607000,vm_98607,8.0,16.0,196
88608000,vm_98608,2.0,4.0,162
88609000,vm_98609,2.0,4.0,67
88610000,vm_98610,2.0,4.0,80
88611000,vm_98611,2.0,4.0,83
88612000,vm_98612,4.0,8.0,127
88613000,vm_98613,4.0,8.0,55
88614000,vm_98614,16.0,32.0,68
88615000,vm_98615,16.0,32.0,75
88616000,vm_98616,2.0,4.0,161
88617000,vm_98617,2.0,4.0,90
88618000,vm_98618,4.0,8.0,119
88619000,vm_98619,2.0,4.0,184
88620000,vm_98620,8.0,16.0,77
88621000,vm_98621,8.0,16.0,47
88622000,vm_98622,2.0,4.0,41
88623000,vm_98623,4.0,8.0,56
88624000,vm_98624,2.0,4.0,133
88625000,vm_98625,8.0,16.0,187
88626000,vm_98626,8.0,16.0,140
88627000,vm_98627,4.0,8.0,35
88628000,vm_98628,2.0,4.0,190
88629000,vm_98629,4.0,8.0,84
88630000,vm_98630,4.0,8.0,191
88631000,vm_98631,2.0,4.0,94
88632000,vm_98632,2.0,4.0,140
88633000,vm_98633,2.0,4.0,41
88634000,vm_98634,2.0,4.0,42
88635000,vm_98635,2.0,4.0,109
88636000,vm_98636,2.0,4.0,115
88637000,vm_98637,2.0,4.0,32
88638000,vm_98638,2.0,4.0,91
88639000,vm_98639,2.0,4.0,105
88640000,vm_98640,2.0,4.0,82
88641000,vm_98641,4.0,8.0,72
88642000,vm_98642,8.0,16.0,129
88643000,vm_98643,4.0,8.0,73
88644000,vm_98644,2.0,4.0,56
88645000,vm_98645,2.0,4.0,52
88646000,vm_98646,8.0,16.0,57
88647000,vm_98647,2.0,4.0,194
88648000,vm_98648,4.0,8.0,157
88649000,vm_98649,2.0,4.0,52
88650000,vm_98650,8.0,16.0,154
88651000,vm_98651,2.0,4.0,89
88652000,vm_98652,2.0,4.0,135
88653000,vm_98653,2.0,4.0,106
88654000,vm_98654,2.0,4.0,107
88655000,vm_98655,2.0,4.0,169
88656000,vm_98656,2.0,4.0,71
88657000,vm_98657,2.0,4.0,133
88658000,vm_98658,4.0,8.0,110
88659000,vm_98659,2.0,4.0,85
88660000,vm_98660,4.0,8.0,144
88661000,vm_98661,4.0,8.0,95
88662000,vm_98662,2.0,4.0,150
88663000,vm_98663,2.0,4.0,77
88664000,vm_98664,8.0,16.0,130
88665000,vm_98665,8.0,16.0,41
88666000,vm_98666,2.0,4.0,44
88667000,vm_98667,2.0,4.0,130
88668000,vm_98668,2.0,4.0,92
88669000,vm_98669,2.0,4.0,83
88670000,vm_98670,4.0,8.0,189
88671000,vm_98671,16.0,32.0,122
88672000,vm_98672,4.0,8.0,196
88673000,vm_98673,8.0,16.0,104
88674000,vm_98674,2.0,4.0,108
88675000,vm_98675,4.0,8.0,60
88676000,vm_98676,2.0,4.0,177
88677000,vm_98677,2.0,4.0,182
88678000,vm_98678,16.0,32.0,100
88679000,vm_98679,4.0,8.0,77
88680000,vm_98680,2.0,4.0,130
88681000,vm_98681,2.0,4.0,185
88682000,vm_98682,4.0,8.0,68
88683000,vm_98683,8.0,16.0,87
88684000,vm_98684,2.0,4.0,124
88685000,vm_98685,4.0,8.0,197
88686000,vm_98686,4.0,8.0,62
88687000,vm_98687,4.0,8.0,106
88688000,vm_98688,8.0,16.0,75
88689000,vm_98689,8.0,16.0,123
88690000,vm_98690,4.0,8.0,188
88691000,vm_98691,2.0,4.0,187
88692000,vm_98692,4.0,8.0,87
88693000,vm_98693,2.0,4.0,80
88694000,vm_98694,2.0,4.0,125
88695000,vm_98695,8.0,16.0,171
88696000,vm_98696,2.0,4.0,62
88697000,vm_98697,2.0,4.0,171
88698000,vm_98698,2.0,4.0,193
88699000,vm_98699,4.0,8.0,92
88700000,vm_98700,2.0,4.0,48
88701000,vm_98701,2.0,4.0,58
88702000,vm_98702,4.0,8.0,60
88703000,vm_98703,2.0,4.0,154
88704000,vm_98704,2.0,4.0,52
88705000,vm_98705,2.0,4.0,137
88706000,vm_98706,2.0,4.0,135
88707000,vm_98707,2.0,4.0,149
88708000,vm_98708,16.0,32.0,187
88709000,vm_98709,2.0,4.0,156
88710000,vm_98710,8.0,16.0,124
88711000,vm_98711,4.0,8.0,150
88712000,vm_98712,8.0,16.0,38
88713000,vm_98713,4.0,8.0,30
88714000,vm_98714,2.0,4.0,196
88715000,vm_98715,8.0,16.0,133
88716000,vm_98716,2.0,4.0,112
88717000,vm_98717,2.0,4.0,133
88718000,vm_98718,2.0,4.0,187
88719000,vm_98719,2.0,4.0,151
88720000,vm_98720,8.0,16.0,60
88721000,vm_98721,8.0,16.0,171
88722000,vm_98722,2.0,4.0,90
88723000,vm_98723,2.0,4.0,159
88724000,vm_98724,4.0,8.0,193
88725000,vm_98725,2.0,4.0,171
88726000,vm_98726,2.0,4.0,142
88727000,vm_98727,2.0,4.0,187
88728000,vm_98728,2.0,4.0,69
88729000,vm_98729,2.0,4.0,136
88730000,vm_98730,8.0,16.0,67
88731000,vm_98731,8.0,16.0,91
88732000,vm_98732,4.0,8.0,94
88733000,vm_98733,8.0,16.0,198
88734000,vm_98734,2.0,4.0,149
88735000,vm_98735,8.0,16.0,200
88736000,vm_98736,2.0,4.0,39
88737000,vm_98737,2.0,4.0,178
88738000,vm_98738,2.0,4.0,83
88739000,vm_98739,2.0,4.0,67
88740000,vm_98740,2.0,4.0,162
88741000,vm_98741,4.0,8.0,50
88742000,vm_98742,2.0,4.0,64
88743000,vm_98743,16.0,32.0,173
88744000,vm_98744,8.0,16.0,143
88745000,vm_98745,4.0,8.0,102
88746000,vm_98746,2.0,4.0,151
88747000,vm_98747,4.0,8.0,180
88748000,vm_98748,2.0,4.0,62
88749000,vm_98749,2.0,4.0,144
88750000,vm_98750,2.0,4.0,87
88751000,vm_98751,2.0,4.0,132
88752000,vm_98752,8.0,16.0,99
88753000,vm_98753,2.0,4.0,166
88754000,vm_98754,16.0,32.0,137
88755000,vm_98755,2.0,4.0,152
88756000,vm_98756,2.0,4.0,40
88757000,vm_98757,4.0,8.0,178
88758000,vm_98758,8.0,16.0,71
88759000,vm_98759,2.0,4.0,91
88760000,vm_98760,2.0,4.0,57
88761000,vm_98761,2.0,4.0,186
88762000,vm_98762,2.0,4.0,41
88763000,vm_98763,4.0,8.0,131
88764000,vm_98764,8.0,16.0,107
88765000,vm_98765,2.0,4.0,96
88766000,vm_98766,2.0,4.0,166
88767000,vm_98767,2.0,4.0,149
88768000,vm_98768,4.0,8.0,151
88769000,vm_98769,16.0,32.0,146
88770000,vm_98770,8.0,16.0,96
88771000,vm_98771,2.0,4.0,50
88772000,vm_98772,4.0,8.0,192
88773000,vm_98773,2.0,4.0,135
88774000,vm_98774,2.0,4.0,198
88775000,vm_98775,8.0,16.0,137
88776000,vm_98776,4.0,8.0,62
88777000,vm_98777,4.0,8.0,109
88778000,vm_98778,2.0,4.0,124
88779000,vm_98779,8.0,16.0,153
88780000,vm_98780,2.0,4.0,42
88781000,vm_98781,2.0,4.0,43
88782000,vm_98782,4.0,8.0,64
88783000,vm_98783,2.0,4.0,36
88784000,vm_98784,4.0,8.0,58
88785000,vm_98785,4.0,8.0,148
88786000,vm_98786,2.0,4.0,73
88787000,vm_98787,2.0,4.0,132
88788000,vm_98788,2.0,4.0,144
88789000,vm_98789,2.0,4.0,94
88790000,vm_98790,4.0,8.0,150
88791000,vm_98791,2.0,4.0,61
88792000,vm_98792,2.0,4.0,129
88793000,vm_98793,4.0,8.0,65
88794000,vm_98794,2.0,4.0,75
88795000,vm_98795,2.0,4.0,131
88796000,vm_98796,4.0,8.0,59
88797000,vm_98797,4.0,8.0,48
88798000,vm_98798,2.0,4.0,96
88799000,vm_98799,2.0,4.0,155
88800000,vm_98800,2.0,4.0,65
88801000,vm_98801,4.0,8.0,141
88802000,vm_98802,8.0,16.0,131
88803000,vm_98803,4.0,8.0,177
88804000,vm_98804,2.0,4.0,85
88805000,vm_98805,8.0,16.0,128
88806000,vm_98806,2.0,4.0,160
88807000,vm_98807,8.0,16.0,102
88808000,vm_98808,4.0,8.0,45
88809000,vm_98809,8.0,16.0,55
88810000,vm_98810,4.0,8.0,113
88811000,vm_98811,4.0,8.0,109
88812000,vm_98812,4.0,8.0,54
88813000,vm_98813,2.0,4.0,48
88814000,vm_98814,4.0,8.0,161
88815000,vm_98815,4.0,8.0,183
88816000,vm_98816,2.0,4.0,144
88817000,vm_98817,2.0,4.0,180
88818000,vm_98818,2.0,4.0,90
88819000,vm_98819,2.0,4.0,150
88820000,vm_98820,4.0,8.0,140
88821000,vm_98821,2.0,4.0,115
88822000,vm_98822,2.0,4.0,54
88823000,vm_98823,8.0,16.0,53
88824000,vm_98824,8.0,16.0,177
88825000,vm_98825,2.0,4.0,160
88826000,vm_98826,2.0,4.0,111
88827000,vm_98827,4.0,8.0,114
88828000,vm_98828,2.0,4.0,189
88829000,vm_98829,16.0,32.0,151
88830000,vm_98830,4.0,8.0,175
88831000,vm_98831,8.0,16.0,164
88832000,vm_98832,4.0,8.0,95
88833000,vm_98833,4.0,8.0,172
88834000,vm_98834,2.0,4.0,107
88835000,vm_98835,16.0,32.0,159
88836000,vm_98836,16.0,32.0,179
88837000,vm_98837,2.0,4.0,134
88838000,vm_98838,8.0,16.0,176
88839000,vm_98839,2.0,4.0,111
88840000,vm_98840,2.0,4.0,195
88841000,vm_98841,2.0,4.0,162
88842000,vm_98842,8.0,16.0,178
88843000,vm_98843,4.0,8.0,32
88844000,vm_98844,2.0,4.0,138
88845000,vm_98845,8.0,16.0,197
88846000,vm_98846,8.0,16.0,93
88847000,vm_98847,2.0,4.0,49
88848000,vm_98848,2.0,4.0,175
88849000,vm_98849,4.0,8.0,77
88850000,vm_98850,2.0,4.0,61
88851000,vm_98851,16.0,32.0,109
88852000,vm_98852,2.0,4.0,115
88853000,vm_98853,16.0,32.0,40
88854000,vm_98854,4.0,8.0,56
88855000,vm_98855,2.0,4.0,140
88856000,vm_98856,2.0,4.0,150
88857000,vm_98857,4.0,8.0,139
88858000,vm_98858,4.0,8.0,152
88859000,vm_98859,2.0,4.0,83
88860000,vm_98860,4.0,8.0,133
88861000,vm_98861,2.0,4.0,80
88862000,vm_98862,16.0,32.0,188
88863000,vm_98863,2.0,4.0,94
88864000,vm_98864,2.0,4.0,151
88865000,vm_98865,16.0,32.0,136
88866000,vm_98866,2.0,4.0,80
88867000,vm_98867,4.0,8.0,198
88868000,vm_98868,2.0,4.0,62
88869000,vm_98869,2.0,4.0,169
88870000,vm_98870,2.0,4.0,153
88871000,vm_98871,2.0,4.0,190
88872000,vm_98872,4.0,8.0,187
88873000,vm_98873,8.0,16.0,151
88874000,vm_98874,4.0,8.0,69
88875000,vm_98875,8.0,16.0,60
88876000,vm_98876,4.0,8.0,95
88877000,vm_98877,2.0,4.0,31
88878000,vm_98878,2.0,4.0,125
88879000,vm_98879,8.0,16.0,54
88880000,vm_98880,4.0,8.0,85
88881000,vm_98881,2.0,4.0,147
88882000,vm_98882,8.0,16.0,60
88883000,vm_98883,2.0,4.0,187
88884000,vm_98884,2.0,4.0,94
88885000,vm_98885,2.0,4.0,128
88886000,vm_98886,8.0,16.0,126
88887000,vm_98887,4.0,8.0,93
88888000,vm_98888,4.0,8.0,193
88889000,vm_98889,4.0,8.0,70
88890000,vm_98890,2.0,4.0,114
88891000,vm_98891,2.0,4.0,131
88892000,vm_98892,2.0,4.0,33
88893000,vm_98893,4.0,8.0,104
88894000,vm_98894,4.0,8.0,192
88895000,vm_98895,4.0,8.0,106
88896000,vm_98896,16.0,32.0,87
88897000,vm_98897,2.0,4.0,168
88898000,vm_98898,4.0,8.0,171
88899000,vm_98899,4.0,8.0,39
88900000,vm_98900,2.0,4.0,199
88901000,vm_98901,4.0,8.0,30
88902000,vm_98902,2.0,4.0,103
88903000,vm_98903,4.0,8.0,105
88904000,vm_98904,2.0,4.0,174
88905000,vm_98905,2.0,4.0,92
88906000,vm_98906,4.0,8.0,63
88907000,vm_98907,2.0,4.0,85
88908000,vm_98908,16.0,32.0,150
88909000,vm_98909,2.0,4.0,35
88910000,vm_98910,2.0,4.0,104
88911000,vm_98911,2.0,4.0,91
88912000,vm_98912,2.0,4.0,49
88913000,vm_98913,2.0,4.0,173
88914000,vm_98914,4.0,8.0,175
88915000,vm_98915,2.0,4.0,135
88916000,vm_98916,2.0,4.0,75
88917000,vm_98917,2.0,4.0,91
88918000,vm_98918,2.0,4.0,97
88919000,vm_98919,2.0,4.0,72
88920000,vm_98920,2.0,4.0,117
88921000,vm_98921,16.0,32.0,30
88922000,vm_98922,8.0,16.0,95
88923000,vm_98923,8.0,16.0,117
88924000,vm_98924,2.0,4.0,158
88925000,vm_98925,2.0,4.0,190
88926000,vm_98926,2.0,4.0,55
88927000,vm_98927,4.0,8.0,83
88928000,vm_98928,16.0,32.0,79
88929000,vm_98929,2.0,4.0,175
88930000,vm_98930,2.0,4.0,62
88931000,vm_98931,2.0,4.0,154
88932000,vm_98932,4.0,8.0,43
88933000,vm_98933,8.0,16.0,60
88934000,vm_98934,4.0,8.0,64
88935000,vm_98935,4.0,8.0,146
88936000,vm_98936,2.0,4.0,39
88937000,vm_98937,2.0,4.0,41
88938000,vm_98938,4.0,8.0,141
88939000,vm_98939,4.0,8.0,168
88940000,vm_98940,2.0,4.0,181
88941000,vm_98941,4.0,8.0,173
88942000,vm_98942,8.0,16.0,49
88943000,vm_98943,2.0,4.0,34
88944000,vm_98944,4.0,8.0,31
88945000,vm_98945,2.0,4.0,117
88946000,vm_98946,4.0,8.0,95
88947000,vm_98947,8.0,16.0,135
88948000,vm_98948,8.0,16.0,36
88949000,vm_98949,2.0,4.0,89
88950000,vm_98950,8.0,16.0,50
88951000,vm_98951,4.0,8.0,149
88952000,vm_98952,4.0,8.0,197
88953000,vm_98953,2.0,4.0,49
88954000,vm_98954,4.0,8.0,176
88955000,vm_98955,4.0,8.0,32
88956000,vm_98956,4.0,8.0,95
88957000,vm_98957,2.0,4.0,54
88958000,vm_98958,2.0,4.0,67
88959000,vm_98959,4.0,8.0,147
88960000,vm_98960,4.0,8.0,100
88961000,vm_98961,2.0,4.0,77
88962000,vm_98962,4.0,8.0,140
88963000,vm_98963,2.0,4.0,82
88964000,vm_98964,2.0,4.0,151
88965000,vm_98965,2.0,4.0,34
88966000,vm_98966,2.0,4.0,165
88967000,vm_98967,4.0,8.0,86
88968000,vm_98968,2.0,4.0,125
88969000,vm_98969,2.0,4.0,46
88970000,vm_98970,2.0,4.0,132
88971000,vm_98971,2.0,4.0,84
88972000,vm_98972,4.0,8.0,133
88973000,vm_98973,4.0,8.0,176
88974000,vm_98974,4.0,8.0,168
88975000,vm_98975,8.0,16.0,35
88976000,vm_98976,8.0,16.0,194
88977000,vm_98977,2.0,4.0,42
88978000,vm_98978,2.0,4.0,84
88979000,vm_98979,4.0,8.0,134
88980000,vm_98980,4.0,8.0,147
88981000,vm_98981,4.0,8.0,115
88982000,vm_98982,16.0,32.0,176
88983000,vm_98983,2.0,4.0,167
88984000,vm_98984,2.0,4.0,33
88985000,vm_98985,2.0,4.0,95
88986000,vm_98986,16.0,32.0,129
88987000,vm_98987,2.0,4.0,100
88988000,vm_98988,4.0,8.0,31
88989000,vm_98989,2.0,4.0,127
88990000,vm_98990,16.0,32.0,145
88991000,vm_98991,2.0,4.0,192
88992000,vm_98992,2.0,4.0,43
88993000,vm_98993,8.0,16.0,42
88994000,vm_98994,16.0,32.0,46
